665	1	chunzhensuannai	771	186	105	209	0.9909965991973877
666	0	binghongcha250ml	939	322	123	187	0.9961444139480591
666	1	chunzhensuannai	757	193	99	218	0.9936482310295105
667	0	binghongcha250ml	928	312	123	195	0.9948800802230835
667	1	chunzhensuannai	745	186	100	234	0.9961252808570862
668	0	binghongcha250ml	894	301	109	197	0.9921404719352722
668	1	chunzhensuannai	707	186	95	237	0.9959208965301514
669	0	binghongcha250ml	848	293	104	197	0.9959239959716797
669	1	chunzhensuannai	662	192	87	230	0.9968366622924805
670	0	binghongcha250ml	831	292	105	194	0.9970023036003113
670	1	chunzhensuannai	643	194	87	235	0.9979708790779114
671	0	binghongcha250ml	819	281	101	186	0.998426079750061
671	1	chunzhensuannai	631	193	83	239	0.9974944591522217
672	0	binghongcha250ml	815	277	105	172	0.997637152671814
672	1	chunzhensuannai	628	198	81	249	0.9968594312667847
673	0	binghongcha250ml	807	261	93	167	0.9963298439979553
673	1	chunzhensuannai	618	206	81	240	0.9976996779441833
674	0	binghongcha250ml	770	251	100	156	0.996248185634613
674	1	chunzhensuannai	595	214	84	245	0.9960063099861145
675	0	binghongcha250ml	742	240	104	171	0.9931163787841797
675	1	chunzhensuannai	581	219	86	239	0.9971187114715576
676	0	binghongcha250ml	727	222	102	178	0.9873457551002502
676	1	chunzhensuannai	580	220	85	248	0.9964829683303833
677	0	binghongcha250ml	699	214	99	170	0.9929969906806946
677	1	chunzhensuannai	574	219	85	203	0.9930481314659119
678	0	binghongcha250ml	681	209	93	171	0.9874349236488342
678	1	chunzhensuannai	569	226	86	237	0.9960422515869141
679	0	binghongcha250ml	679	209	92	170	0.9882631897926331
679	1	chunzhensuannai	570	230	87	229	0.9969930648803711
680	0	binghongcha250ml	662	200	85	173	0.9948474168777466
680	1	chunzhensuannai	568	225	85	254	0.9973681569099426
681	0	binghongcha250ml	640	199	82	168	0.9881473183631897
681	1	chunzhensuannai	566	226	83	256	0.9976453185081482
682	0	binghongcha250ml	623	198	68	167	0.9930219054222107
682	1	chunzhensuannai	563	229	84	255	0.9973154664039612
683	0	binghongcha250ml	606	204	77	168	0.9902191758155823
683	1	chunzhensuannai	569	236	85	260	0.9982361793518066
684	0	binghongcha250ml	624	291	58	81	0.9266440868377686
684	1	chunzhensuannai	589	243	87	263	0.9981583952903748
685	0	binghongcha250ml	594	205	73	49	0.7623836398124695
685	1	chunzhensuannai	597	246	89	260	0.9980942606925964
686	0	binghongcha250ml	594	202	62	168	0.9712744355201721
686	1	chunzhensuannai	618	240	91	264	0.9972742199897766
687	0	binghongcha250ml	578	202	72	173	0.9876711368560791
687	1	chunzhensuannai	631	247	89	265	0.9985068440437317
688	0	binghongcha250ml	575	212	80	173	0.9930028319358826
688	1	chunzhensuannai	637	253	94	270	0.9986371397972107
689	0	binghongcha250ml	574	220	94	174	0.9905705451965332
689	1	chunzhensuannai	652	265	100	268	0.9963796734809875
690	0	binghongcha250ml	583	231	98	171	0.9914788603782654
690	1	chunzhensuannai	671	273	104	273	0.9967923760414124
691	0	binghongcha250ml	582	241	100	178	0.9917430281639099
691	1	chunzhensuannai	689	286	116	274	0.9897798299789429
692	0	binghongcha250ml	570	252	101	180	0.9911862015724182
692	1	chunzhensuannai	697	296	111	256	0.9917795062065125
693	0	binghongcha250ml	558	258	100	180	0.9891372323036194
693	1	chunzhensuannai	694	298	123	253	0.9930683374404907
694	0	binghongcha250ml	546	265	99	180	0.9884089231491089
694	1	chunzhensuannai	702	293	116	259	0.9934707880020142
695	0	binghongcha250ml	551	266	90	184	0.9896509647369385
695	1	chunzhensuannai	725	292	110	249	0.9950677156448364
696	0	binghongcha250ml	565	277	94	176	0.9782209992408752
696	1	chunzhensuannai	744	297	121	237	0.9949148893356323
697	0	binghongcha250ml	572	270	91	184	0.9756959080696106
697	1	chunzhensuannai	758	283	113	249	0.9926533699035645
698	0	binghongcha250ml	569	268	89	180	0.9816769361495972
698	1	chunzhensuannai	757	272	109	250	0.9935047626495361
699	0	binghongcha250ml	552	265	82	178	0.9896294474601746
699	1	chunzhensuannai	742	271	115	240	0.9962555170059204
700	0	binghongcha250ml	526	253	84	186	0.9846227765083313
700	1	chunzhensuannai	716	244	102	254	0.9946444034576416
701	0	binghongcha250ml	489	245	80	189	0.9866140484809875
701	1	chunzhensuannai	678	227	92	244	0.9984691739082336
702	0	binghongcha250ml	456	243	80	182	0.9863280653953552
702	1	chunzhensuannai	646	215	89	248	0.9963197708129883
703	0	binghongcha250ml	438	255	75	184	0.9859066009521484
703	1	chunzhensuannai	630	211	93	246	0.9980454444885254
704	0	binghongcha250ml	417	266	75	193	0.9618335366249084
704	1	chunzhensuannai	616	213	90	235	0.997297465801239
705	0	binghongcha250ml	403	270	75	200	0.9787452220916748
705	1	chunzhensuannai	603	208	89	248	0.9982459545135498
706	0	binghongcha250ml	391	280	72	207	0.9766913056373596
706	1	chunzhensuannai	595	211	85	246	0.9985613226890564
707	0	binghongcha250ml	387	300	81	196	0.9720979928970337
707	1	chunzhensuannai	594	215	87	248	0.998214602470398
708	0	binghongcha250ml	385	315	83	202	0.9787197709083557
708	1	chunzhensuannai	596	220	88	248	0.9974368810653687
709	0	binghongcha250ml	377	315	86	205	0.9768723249435425
709	1	chunzhensuannai	588	221	88	244	0.9965271353721619
710	0	binghongcha250ml	383	324	87	203	0.9784201979637146
710	1	chunzhensuannai	591	220	88	254	0.9962276220321655
711	0	binghongcha250ml	390	342	94	207	0.9748913645744324
711	1	chunzhensuannai	597	223	89	251	0.9943603873252869
712	0	binghongcha250ml	397	358	105	214	0.9783995747566223
712	1	chunzhensuannai	599	222	91	247	0.9970588684082031
713	0	binghongcha250ml	409	371	120	206	0.9759324789047241
713	1	chunzhensuannai	607	229	92	238	0.9978085160255432
714	0	binghongcha250ml	438	391	113	208	0.9802501201629639
714	1	chunzhensuannai	615	222	94	261	0.9968273043632507
715	0	binghongcha250ml	466	414	127	213	0.9865208864212036
715	1	chunzhensuannai	623	226	95	256	0.9964371919631958
716	0	binghongcha250ml	517	428	126	222	0.9942150712013245
716	1	chunzhensuannai	643	237	99	243	0.9951431751251221
717	0	binghongcha250ml	576	460	119	209	0.9936712980270386
717	1	chunzhensuannai	670	239	99	254	0.9970049262046814
718	0	binghongcha250ml	624	486	129	203	0.9935118556022644
718	1	chunzhensuannai	695	250	106	249	0.9961265921592712
719	0	binghongcha250ml	648	504	145	197	0.9947023987770081
719	1	chunzhensuannai	684	251	113	254	0.9946974515914917
720	0	binghongcha250ml	684	496	159	206	0.989403486251831
720	1	chunzhensuannai	695	251	101	249	0.9949852228164673
721	0	binghongcha250ml	729	499	172	202	0.985068142414093
721	1	chunzhensuannai	699	251	106	255	0.9945876598358154
722	0	binghongcha250ml	763	495	173	208	0.9875540733337402
722	1	chunzhensuannai	709	247	110	256	0.9939133524894714
723	0	binghongcha250ml	803	492	180	197	0.9870423078536987
723	1	chunzhensuannai	743	258	99	243	0.9905994534492493
724	0	binghongcha250ml	839	493	185	212	0.9838212728500366
724	1	chunzhensuannai	771	259	103	244	0.9903477430343628
725	0	binghongcha250ml	856	489	169	207	0.9763443470001221
725	1	chunzhensuannai	768	269	119	243	0.9900807738304138
726	0	binghongcha250ml	847	481	190	204	0.98836749792099
726	1	chunzhensuannai	767	262	114	229	0.9948002099990845
727	0	binghongcha250ml	862	475	181	208	0.98051917552948
727	1	chunzhensuannai	772	265	115	219	0.9922227263450623
728	0	binghongcha250ml	892	461	182	198	0.984117329120636
728	1	chunzhensuannai	785	242	110	260	0.9938675761222839
729	0	binghongcha250ml	892	425	158	206	0.9851726293563843
729	1	chunzhensuannai	759	240	108	232	0.9944264888763428
730	0	binghongcha250ml	832	381	128	211	0.98235023021698
730	1	chunzhensuannai	677	213	99	250	0.9912857413291931
731	0	binghongcha250ml	765	334	100	201	0.9868469834327698
731	1	chunzhensuannai	599	193	83	244	0.9977895021438599
732	0	binghongcha250ml	744	306	91	201	0.9853255152702332
732	1	chunzhensuannai	567	187	82	237	0.9981333613395691
733	0	binghongcha250ml	753	295	89	198	0.9902939796447754
733	1	chunzhensuannai	571	190	79	219	0.9980522394180298
734	0	binghongcha250ml	759	286	96	192	0.9950241446495056
734	1	chunzhensuannai	574	187	82	247	0.9978856444358826
735	0	binghongcha250ml	745	265	93	195	0.9947415590286255
735	1	chunzhensuannai	559	186	81	253	0.998881995677948
736	0	binghongcha250ml	730	257	91	187	0.9962157607078552
736	1	chunzhensuannai	543	190	81	245	0.9979548454284668
737	0	binghongcha250ml	726	257	92	170	0.9968833327293396
737	1	chunzhensuannai	543	196	82	253	0.9981302618980408
738	0	binghongcha250ml	724	249	102	171	0.9962015748023987
738	1	chunzhensuannai	545	200	82	250	0.9984158277511597
739	0	binghongcha250ml	720	245	97	173	0.9969629645347595
739	1	chunzhensuannai	547	203	81	251	0.9985559582710266
740	0	binghongcha250ml	712	247	108	158	0.9937186241149902
740	1	chunzhensuannai	549	208	81	249	0.9982486963272095
741	0	binghongcha250ml	713	241	107	170	0.9919831156730652
741	1	chunzhensuannai	551	216	87	242	0.9982807636260986
742	0	binghongcha250ml	716	241	108	170	0.9923679232597351
742	1	chunzhensuannai	561	208	85	258	0.9977092742919922
743	0	binghongcha250ml	715	237	103	178	0.9927166104316711
743	1	chunzhensuannai	561	213	87	250	0.9966037273406982
744	0	binghongcha250ml	724	240	113	175	0.9860449433326721
744	1	chunzhensuannai	577	220	86	262	0.9965912103652954
745	0	binghongcha250ml	719	240	110	172	0.991866409778595
745	1	chunzhensuannai	583	228	85	245	0.9953835606575012
746	0	binghongcha250ml	719	239	109	171	0.9922762513160706
746	1	chunzhensuannai	589	240	86	237	0.9981021285057068
747	0	binghongcha250ml	708	234	111	175	0.9901378154754639
747	1	chunzhensuannai	590	243	87	229	0.9944690465927124
748	0	binghongcha250ml	707	230	105	172	0.9891281723976135
748	1	chunzhensuannai	599	245	91	243	0.9977130889892578
749	0	binghongcha250ml	695	231	106	172	0.9923257827758789
749	1	chunzhensuannai	599	249	89	260	0.9968929290771484
750	0	binghongcha250ml	694	235	97	174	0.9942741990089417
750	1	chunzhensuannai	608	257	91	267	0.9988535642623901
751	0	binghongcha250ml	707	240	95	174	0.9900884032249451
751	1	chunzhensuannai	619	266	94	267	0.9945329427719116
752	0	binghongcha250ml	712	239	88	171	0.9917625188827515
752	1	chunzhensuannai	626	268	93	263	0.9968543648719788
753	0	binghongcha250ml	702	234	75	173	0.9901732206344604
753	1	chunzhensuannai	618	262	93	261	0.9934321045875549
754	0	binghongcha250ml	675	226	78	169	0.9915197491645813
754	1	chunzhensuannai	607	253	89	268	0.9981505274772644
755	0	binghongcha250ml	656	212	70	169	0.9967051148414612
755	1	chunzhensuannai	607	246	89	263	0.9984858632087708
756	0	binghongcha250ml	659	210	61	169	0.9675113558769226
756	1	chunzhensuannai	617	235	90	263	0.9963601231575012
757	0	binghongcha250ml	647	265	63	116	0.7758081555366516
757	1	chunzhensuannai	621	233	89	261	0.9979780316352844
758	0	chunzhensuannai	642	223	91	253	0.997931718826294
759	0	chunzhensuannai	672	220	91	251	0.9959571957588196
760	0	chunzhensuannai	700	217	95	252	0.9963562488555908
761	0	binghongcha250ml	694	204	79	141	0.8920214176177979
761	1	chunzhensuannai	713	218	98	250	0.9906588792800903
762	0	binghongcha250ml	677	187	71	171	0.8943436145782471
762	1	chunzhensuannai	703	221	95	232	0.9947311878204346
763	0	binghongcha250ml	657	189	67	158	0.9735212922096252
763	1	chunzhensuannai	701	215	96	242	0.994933545589447
764	0	binghongcha250ml	643	193	82	158	0.9861257672309875
764	1	chunzhensuannai	703	214	95	242	0.993682861328125
765	0	binghongcha250ml	635	197	86	155	0.9923028945922852
765	1	chunzhensuannai	707	209	100	232	0.9929797053337097
766	0	binghongcha250ml	634	195	86	158	0.992315411567688
766	1	chunzhensuannai	716	209	99	225	0.9974977374076843
767	0	binghongcha250ml	624	193	84	157	0.9938443899154663
767	1	chunzhensuannai	715	201	99	234	0.9980834722518921
768	0	binghongcha250ml	607	192	80	161	0.9896079897880554
768	1	chunzhensuannai	706	198	93	230	0.9978245496749878
769	0	binghongcha250ml	598	191	80	157	0.98731529712677
769	1	chunzhensuannai	700	194	95	231	0.9974995255470276
770	0	binghongcha250ml	575	193	80	163	0.9893559813499451
770	1	chunzhensuannai	692	190	92	234	0.9959297776222229
771	0	binghongcha250ml	543	196	79	164	0.9852396249771118
771	1	chunzhensuannai	671	189	86	226	0.9972379207611084
772	0	binghongcha250ml	516	195	71	162	0.9912645816802979
772	1	chunzhensuannai	649	184	82	223	0.9965840578079224
773	0	binghongcha250ml	486	198	69	170	0.9866481423377991
773	1	chunzhensuannai	629	181	76	223	0.9984714388847351
774	0	binghongcha250ml	459	201	67	172	0.985610842704773
774	1	chunzhensuannai	609	172	75	228	0.9981690645217896
775	0	binghongcha250ml	434	204	68	171	0.9777994751930237
775	1	chunzhensuannai	589	169	75	229	0.9980499744415283
776	0	binghongcha250ml	411	213	69	171	0.990139365196228
776	1	chunzhensuannai	576	170	72	227	0.9992358684539795
777	0	binghongcha250ml	403	217	65	174	0.9796261191368103
777	1	chunzhensuannai	571	169	71	230	0.9992793202400208
778	0	binghongcha250ml	395	226	64	179	0.9822694659233093
778	1	chunzhensuannai	563	169	72	226	0.9991483688354492
779	0	binghongcha250ml	366	236	74	179	0.9746196866035461
779	1	chunzhensuannai	539	171	76	228	0.9990667700767517
780	0	binghongcha250ml	314	253	81	157	0.975585401058197
780	1	chunzhensuannai	484	169	87	212	0.9985530972480774
781	0	binghongcha250ml	301	246	80	168	0.9637704491615295
781	1	chunzhensuannai	469	159	85	225	0.9987279772758484
782	0	binghongcha250ml	300	244	87	177	0.9700416922569275
782	1	chunzhensuannai	472	158	86	225	0.9981061220169067
783	0	binghongcha250ml	309	244	93	175	0.972586452960968
783	1	chunzhensuannai	485	155	83	229	0.9982540011405945
784	0	binghongcha250ml	303	251	88	180	0.979629635810852
784	1	chunzhensuannai	481	159	78	220	0.998619556427002
785	0	binghongcha250ml	281	268	97	181	0.9685059785842896
785	1	chunzhensuannai	461	160	85	221	0.9986055493354797
786	0	binghongcha250ml	282	284	100	178	0.9691233038902283
786	1	chunzhensuannai	455	168	87	213	0.9986143112182617
787	0	binghongcha250ml	280	288	107	179	0.9662333726882935
787	1	chunzhensuannai	450	165	88	216	0.9978097081184387
788	0	binghongcha250ml	301	283	97	175	0.9506638050079346
788	1	chunzhensuannai	463	159	84	219	0.9981561303138733
789	0	binghongcha250ml	303	283	107	181	0.9827638864517212
789	1	chunzhensuannai	464	153	84	221	0.9987624883651733
790	0	binghongcha250ml	320	286	109	184	0.9763626456260681
790	1	chunzhensuannai	470	152	83	211	0.9987958669662476
791	0	binghongcha250ml	333	290	117	175	0.9460733532905579
791	1	chunzhensuannai	477	150	80	216	0.9992362260818481
792	0	binghongcha250ml	358	291	112	177	0.9395797252655029
792	1	chunzhensuannai	487	144	76	219	0.9986166954040527
793	0	binghongcha250ml	372	293	115	178	0.9567641019821167
793	1	chunzhensuannai	491	143	77	219	0.9982770681381226
794	0	binghongcha250ml	396	290	110	182	0.9553170800209045
794	1	chunzhensuannai	494	140	78	221	0.9973711967468262
795	0	binghongcha250ml	419	286	108	187	0.9609867334365845
795	1	chunzhensuannai	501	139	77	213	0.9964665174484253
796	0	binghongcha250ml	444	291	99	185	0.9879669547080994
796	1	chunzhensuannai	507	138	77	208	0.9966816306114197
797	0	binghongcha250ml	467	292	97	183	0.9704810380935669
797	1	chunzhensuannai	487	134	102	325	0.9984846711158752
798	0	binghongcha250ml	481	280	100	198	0.9609159827232361
798	1	chunzhensuannai	513	138	76	204	0.9979484677314758
799	0	binghongcha250ml	488	282	99	205	0.9467242956161499
799	1	chunzhensuannai	505	138	72	158	0.9981575608253479
800	0	binghongcha250ml	497	275	103	219	0.9444499015808105
800	1	chunzhensuannai	492	141	73	149	0.9960294961929321
